ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10193868,HY381041,08/13/2015 04:35:00 PM,002XX W 95TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,634,6,21.0,49,19,1176168.0,1841939.0,2015,02/10/2018 03:50:01 PM,41.721635631,-87.630323986,"(41.721635631, -87.630323986)"
10195382,HY382468,08/14/2015 05:30:00 PM,039XX W LEXINGTON ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1132,11,24.0,26,19,1150266.0,1896408.0,2015,02/10/2018 03:50:01 PM,41.871648038,-87.723784586,"(41.871648038, -87.723784586)"
10195510,HY382567,08/14/2015 06:36:00 PM,091XX S GREENWOOD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,413,4,8.0,47,19,1185143.0,1844625.0,2015,02/10/2018 03:50:01 PM,41.728800497,-87.59736636,"(41.728800497, -87.59736636)"
10196214,HY383538,08/15/2015 02:35:00 PM,066XX S MARQUETTE RD,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,321,3,20.0,42,19,1180714.0,1861169.0,2015,02/10/2018 03:50:01 PM,41.77430183,-87.613083318,"(41.77430183, -87.613083318)"
10196515,HY383911,08/15/2015 07:45:00 PM,034XX N HARLEM AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,True,False,1632,16,36.0,17,19,1127469.0,1922039.0,2015,02/10/2018 03:50:01 PM,41.942396746,-87.806905464,"(41.942396746, -87.806905464)"
10197211,HY384982,08/16/2015 04:00:00 PM,057XX S RACINE AVE,1661,GAMBLING,GAME/DICE,PARK PROPERTY,True,False,712,7,16.0,68,19,1169299.0,1866775.0,2015,02/10/2018 03:50:01 PM,41.789940085,-87.654766372,"(41.789940085, -87.654766372)"
10197424,HY385243,08/16/2015 07:48:00 PM,070XX S PAULINA ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,735,7,17.0,67,19,1166227.0,1858056.0,2015,02/10/2018 03:50:01 PM,41.766080013,-87.666278518,"(41.766080013, -87.666278518)"
10088668,HY277412,05/27/2015 06:17:00 PM,080XX S MARSHFIELD AVE,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,True,False,611,6,21.0,71,19,1166741.0,1851379.0,2015,02/10/2018 03:50:01 PM,41.747746453,-87.664584768,"(41.747746453, -87.664584768)"
10200407,HY387952,08/18/2015 06:09:00 PM,013XX W 73RD ST,1661,GAMBLING,GAME/DICE,ALLEY,True,False,734,7,17.0,67,19,1168578.0,1856355.0,2015,08/31/2015 03:43:09 PM,41.761361892,-87.657710237,"(41.761361892, -87.657710237)"
10200582,HY388157,08/18/2015 08:05:00 PM,056XX S EMERALD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,711,7,20.0,68,19,1172265.0,1867394.0,2015,02/10/2018 03:50:01 PM,41.791573935,-87.643872725,"(41.791573935, -87.643872725)"
10202020,HY389188,08/19/2015 05:10:00 PM,0000X S WHIPPLE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1124,11,28.0,27,19,1156166.0,1899687.0,2015,02/10/2018 03:50:01 PM,41.880528932,-87.702034691,"(41.880528932, -87.702034691)"
10202201,HY389481,08/19/2015 08:25:00 PM,047XX W VAN BUREN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1131,11,24.0,25,19,1144897.0,1897607.0,2015,02/10/2018 03:50:01 PM,41.875041173,-87.743466273,"(41.875041173, -87.743466273)"
10202246,HY389600,08/19/2015 10:40:00 PM,002XX S LOTUS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1522,15,29.0,25,19,1139911.0,1898709.0,2015,02/10/2018 03:50:01 PM,41.878157774,-87.761746134,"(41.878157774, -87.761746134)"
10203489,HY390327,08/20/2015 02:00:00 PM,013XX S SAWYER AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1022,10,24.0,29,19,1154906.0,1893699.0,2015,02/10/2018 03:50:01 PM,41.864122571,-87.706821796,"(41.864122571, -87.706821796)"
10203909,HY390799,08/20/2015 07:34:00 PM,057XX S RACINE AVE,1661,GAMBLING,GAME/DICE,PARK PROPERTY,True,False,712,7,16.0,68,19,1169299.0,1866775.0,2015,02/10/2018 03:50:01 PM,41.789940085,-87.654766372,"(41.789940085, -87.654766372)"
10205330,HY392172,08/21/2015 08:10:00 PM,037XX S WELLS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,915,9,3.0,34,19,1175252.0,1880240.0,2015,08/31/2015 03:43:09 PM,41.826758313,-87.632535927,"(41.826758313, -87.632535927)"
10207054,HY394395,08/23/2015 02:50:00 PM,003XX N LATROBE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1523,15,28.0,25,19,1141317.0,1901710.0,2015,02/10/2018 03:50:01 PM,41.886367084,-87.756509491,"(41.886367084, -87.756509491)"
10207270,HY394705,08/23/2015 06:48:00 PM,062XX S LAFLIN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,713,7,16.0,67,19,1167401.0,1863415.0,2015,02/10/2018 03:50:01 PM,41.780760731,-87.661822015,"(41.780760731, -87.661822015)"
10210116,HY396873,08/25/2015 02:00:00 PM,064XX S LAFLIN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,725,7,17.0,67,19,1167443.0,1861981.0,2015,02/10/2018 03:50:01 PM,41.776824755,-87.661709096,"(41.776824755, -87.661709096)"
10210462,HY397360,08/25/2015 07:05:00 PM,043XX W 15TH ST,1661,GAMBLING,GAME/DICE,PARK PROPERTY,True,False,1011,10,24.0,29,19,1147815.0,1892358.0,2015,02/10/2018 03:50:01 PM,41.860581754,-87.732887264,"(41.860581754, -87.732887264)"
10210599,HY397511,08/25/2015 09:25:00 PM,046XX W ERIE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1111,11,28.0,25,19,1145163.0,1903908.0,2015,02/10/2018 03:50:01 PM,41.892326839,-87.742330294,"(41.892326839, -87.742330294)"
10212239,HY398747,08/26/2015 08:58:00 PM,016XX S CENTRAL PARK AVE,1661,GAMBLING,GAME/DICE,STREET,True,False,1014,10,24.0,29,19,1152642.0,1891545.0,2015,02/10/2018 03:50:01 PM,41.858256785,-87.715189844,"(41.858256785, -87.715189844)"
10212373,HY398827,08/26/2015 09:37:00 PM,009XX E 79TH ST,1661,GAMBLING,GAME/DICE,PARKING LOT/GARAGE(NON.RESID.),True,False,624,6,8.0,44,19,1184073.0,1852826.0,2015,02/10/2018 03:50:01 PM,41.751329969,-87.601030331,"(41.751329969, -87.601030331)"
10213754,HY399932,08/27/2015 06:55:00 PM,101XX S WINSTON AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,2213,22,21.0,73,19,1169302.0,1837476.0,2015,02/10/2018 03:50:01 PM,41.709539588,-87.655601585,"(41.709539588, -87.655601585)"
10213863,HY400131,08/27/2015 10:53:00 PM,085XX S CARPENTER ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,613,6,21.0,71,19,1170807.0,1848178.0,2015,02/10/2018 03:50:01 PM,41.73887479,-87.649778865,"(41.73887479, -87.649778865)"
10214644,HY400618,08/28/2015 11:10:00 AM,057XX S RACINE AVE,1661,GAMBLING,GAME/DICE,PARK PROPERTY,True,False,712,7,16.0,68,19,1169298.0,1866822.0,2015,02/10/2018 03:50:01 PM,41.79006908,-87.654768679,"(41.79006908, -87.654768679)"
10214988,HY401058,08/28/2015 05:02:00 PM,047XX W HURON ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1111,11,28.0,25,19,1144697.0,1904220.0,2015,02/10/2018 03:50:01 PM,41.893191798,-87.744033867,"(41.893191798, -87.744033867)"
10215149,HY401195,08/28/2015 05:49:00 PM,078XX S AVALON AVE,1661,GAMBLING,GAME/DICE,ALLEY,True,False,411,4,8.0,45,19,1185908.0,1853189.0,2015,02/10/2018 03:50:01 PM,41.752283021,-87.59429461,"(41.752283021, -87.59429461)"
10216141,HY402575,08/29/2015 09:30:00 PM,030XX S ARCHER AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,True,False,913,9,11.0,60,19,1167335.0,1884989.0,2015,02/10/2018 03:50:01 PM,41.839963582,-87.661445613,"(41.839963582, -87.661445613)"
10216698,HY403285,08/30/2015 12:50:00 PM,014XX S HOMAN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1021,10,24.0,29,19,1153934.0,1892844.0,2015,02/10/2018 03:50:01 PM,41.861795765,-87.710412768,"(41.861795765, -87.710412768)"
10216866,HY403705,08/30/2015 07:00:00 PM,055XX W CONGRESS PKWY,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1522,15,29.0,25,19,1139758.0,1897140.0,2015,02/10/2018 03:50:01 PM,41.873855027,-87.762346249,"(41.873855027, -87.762346249)"
10218630,HY405299,08/31/2015 10:15:00 PM,059XX S UNION AVE,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),True,False,711,7,20.0,68,19,1172651.0,1865435.0,2015,02/10/2018 03:50:01 PM,41.786189721,-87.64251506,"(41.786189721, -87.64251506)"
10218675,HY405308,08/31/2015 10:21:00 PM,040XX W IOWA ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1111,11,37.0,23,19,1149439.0,1905714.0,2015,09/10/2015 11:43:14 AM,41.897200797,-87.726579288,"(41.897200797, -87.726579288)"
10219198,HY405881,09/01/2015 12:25:00 PM,028XX W POLK ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1135,11,2.0,27,19,1157546.0,1896244.0,2015,02/10/2018 03:50:01 PM,41.871053034,-87.697061165,"(41.871053034, -87.697061165)"
10219262,HY405970,09/01/2015 01:20:00 PM,016XX S KOMENSKY AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1012,10,24.0,29,19,1149654.0,1891491.0,2015,02/10/2018 03:50:01 PM,41.85816711,-87.726159177,"(41.85816711, -87.726159177)"
10219552,HY406543,09/01/2015 07:55:00 PM,066XX S BISHOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,725,7,17.0,67,19,1167807.0,1860798.0,2015,09/10/2015 11:43:14 AM,41.773570645,-87.660408619,"(41.773570645, -87.660408619)"
10219805,HY406818,09/02/2015 12:44:00 AM,002XX W 95TH ST,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,True,False,634,6,21.0,49,19,1176158.0,1841939.0,2015,02/10/2018 03:50:01 PM,41.721635855,-87.630360614,"(41.721635855, -87.630360614)"
10220367,HY407267,09/02/2015 12:15:00 PM,006XX N DRAKE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1121,11,27.0,23,19,1152605.0,1903938.0,2015,02/10/2018 03:50:01 PM,41.892265248,-87.714997943,"(41.892265248, -87.714997943)"
10220446,HY407327,09/02/2015 01:00:00 PM,053XX W ADAMS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1522,15,29.0,25,19,1140822.0,1898814.0,2015,02/10/2018 03:50:01 PM,41.87842921,-87.758398522,"(41.87842921, -87.758398522)"
10221078,HY408122,09/02/2015 11:20:00 PM,008XX N CENTRAL PARK AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1112,11,27.0,23,19,1152231.0,1905341.0,2015,02/10/2018 03:50:01 PM,41.896122607,-87.716334443,"(41.896122607, -87.716334443)"
10222682,HY409416,09/03/2015 09:30:00 PM,028XX W MONROE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1124,11,2.0,27,19,1157490.0,1899561.0,2015,02/10/2018 03:50:01 PM,41.880156348,-87.697176502,"(41.880156348, -87.697176502)"
10222708,HY409458,09/03/2015 10:15:00 PM,039XX W VAN BUREN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1132,11,24.0,26,19,1150266.0,1897736.0,2015,02/10/2018 03:50:01 PM,41.87529222,-87.72374996,"(41.87529222, -87.72374996)"
10223418,HY410074,09/04/2015 12:00:00 PM,038XX W ADAMS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1122,11,28.0,26,19,1150789.0,1898736.0,2015,02/10/2018 03:50:01 PM,41.878026122,-87.721803536,"(41.878026122, -87.721803536)"
10223961,HY410715,09/04/2015 07:09:00 PM,073XX S VINCENNES AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,731,7,6.0,69,19,1176118.0,1856242.0,2015,02/10/2018 03:50:01 PM,41.760885977,-87.630078996,"(41.760885977, -87.630078996)"
10224077,HY410796,09/04/2015 08:48:00 PM,020XX W 68TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,726,7,17.0,67,19,1163952.0,1859557.0,2015,02/10/2018 03:50:01 PM,41.770247076,-87.674575084,"(41.770247076, -87.674575084)"
10224264,HY410961,09/04/2015 11:24:00 PM,077XX S THROOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,612,6,17.0,71,19,1169225.0,1853478.0,2015,02/10/2018 03:50:01 PM,41.753453055,-87.655422019,"(41.753453055, -87.655422019)"
10110665,HY299288,06/13/2015 10:58:00 AM,112XX S EDBROOKE AVE,1661,GAMBLING,GAME/DICE,ALLEY,True,False,531,5,9.0,49,19,1179202.0,1830425.0,2015,02/10/2018 03:50:01 PM,41.689971124,-87.61956061,"(41.689971124, -87.61956061)"
10335298,HY526311,12/05/2015 07:59:00 PM,068XX S ASHLAND AVE,1661,GAMBLING,GAME/DICE,RESTAURANT,True,False,725,7,17.0,67,19,1166855.0,1859276.0,2015,02/10/2018 03:50:01 PM,41.769414467,-87.66394187,"(41.769414467, -87.66394187)"
10132030,HY320751,06/29/2015 02:35:00 PM,061XX S THROOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,713,7,16.0,67,19,1168680.0,1863967.0,2015,02/10/2018 03:50:01 PM,41.782247982,-87.657117043,"(41.782247982, -87.657117043)"
10088843,HY277633,05/27/2015 10:00:00 PM,006XX N ST LOUIS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1121,11,27.0,23,19,1152931.0,1904143.0,2015,02/10/2018 03:50:01 PM,41.892821335,-87.71379524,"(41.892821335, -87.71379524)"
10334219,HY524816,12/04/2015 03:01:00 PM,038XX W ADAMS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1122,11,28.0,26,19,1150830.0,1898737.0,2015,02/10/2018 03:50:01 PM,41.878028065,-87.721652966,"(41.878028065, -87.721652966)"
10067284,HY256341,05/11/2015 06:50:00 PM,074XX S ABERDEEN ST,1661,GAMBLING,GAME/DICE,ALLEY,True,False,733,7,17.0,68,19,1170273.0,1855418.0,2015,02/10/2018 03:50:01 PM,41.758753944,-87.651525142,"(41.758753944, -87.651525142)"
10132353,HY321212,06/29/2015 07:06:00 PM,065XX S OAKLEY AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,832,8,15.0,66,19,1162200.0,1861165.0,2015,02/10/2018 03:50:01 PM,41.774696297,-87.680952516,"(41.774696297, -87.680952516)"
10089974,HY278347,05/28/2015 01:45:00 PM,049XX W MONROE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1533,15,28.0,25,19,1143550.0,1899209.0,2015,02/10/2018 03:50:01 PM,41.879462555,-87.748371878,"(41.879462555, -87.748371878)"
10090153,HY278402,05/28/2015 02:09:00 PM,016XX S KARLOV AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1012,10,24.0,29,19,1149321.0,1891529.0,2015,02/10/2018 03:50:01 PM,41.858277842,-87.727380521,"(41.858277842, -87.727380521)"
10090170,HY278456,05/28/2015 03:01:00 PM,007XX N TRUMBULL AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1121,11,27.0,23,19,1153245.0,1904769.0,2015,02/10/2018 03:50:01 PM,41.894532913,-87.712625401,"(41.894532913, -87.712625401)"
10132558,HY321452,06/29/2015 10:50:00 PM,010XX N LAMON AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1531,15,37.0,25,19,1143506.0,1906415.0,2015,02/10/2018 03:50:01 PM,41.899237493,-87.748353058,"(41.899237493, -87.748353058)"
10002677,HY191890,03/20/2015 01:13:00 PM,020XX W 70TH ST,1661,GAMBLING,GAME/DICE,STREET,True,False,735,7,17.0,67,19,1164027.0,1858234.0,2015,02/10/2018 03:50:01 PM,41.766615006,-87.674337321,"(41.766615006, -87.674337321)"
10025150,HY214606,04/08/2015 02:18:00 PM,067XX S MAY ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,724,7,17.0,68,19,1169813.0,1860088.0,2015,02/10/2018 03:50:01 PM,41.77157901,-87.653075655,"(41.77157901, -87.653075655)"
10111907,HY301158,06/14/2015 06:25:00 PM,068XX S MAY ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,724,7,17.0,68,19,1169832.0,1859399.0,2015,02/10/2018 03:50:01 PM,41.769687895,-87.653025985,"(41.769687895, -87.653025985)"
10091907,HY280025,05/29/2015 04:32:00 PM,065XX S GREEN ST,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,True,False,723,7,20.0,68,19,1171764.0,1861427.0,2015,02/10/2018 03:50:01 PM,41.775210816,-87.645884719,"(41.775210816, -87.645884719)"
10133948,HY322657,06/30/2015 08:30:00 PM,074XX W ADDISON ST,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,True,False,1631,16,36.0,17,19,1125999.0,1923038.0,2015,02/10/2018 03:50:01 PM,41.945162769,-87.812286183,"(41.945162769, -87.812286183)"
10047591,HY237041,04/26/2015 07:05:00 PM,0000X E 100TH PL,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,True,False,511,5,9.0,49,19,1178570.0,1838355.0,2015,02/10/2018 03:50:01 PM,41.711746499,-87.621634453,"(41.711746499, -87.621634453)"
10026553,HY215974,04/09/2015 05:15:00 PM,065XX S PEORIA ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,723,7,17.0,68,19,1171430.0,1861513.0,2015,02/10/2018 03:50:01 PM,41.775454131,-87.647106602,"(41.775454131, -87.647106602)"
10070254,HY258797,05/13/2015 03:50:00 PM,001XX W 112TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,522,5,34.0,49,19,1177315.0,1830687.0,2015,02/10/2018 03:50:01 PM,41.69073279,-87.626461055,"(41.69073279, -87.626461055)"
10092140,HY280396,05/29/2015 09:45:00 PM,032XX N HARLEM AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,OTHER,True,False,1631,16,36.0,17,19,1127514.0,1920675.0,2015,02/10/2018 03:50:01 PM,41.938653007,-87.80677086,"(41.938653007, -87.80677086)"
10135227,HY323755,07/01/2015 05:59:00 PM,032XX W WALNUT ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1123,11,28.0,27,19,1154797.0,1901447.0,2015,02/10/2018 03:50:01 PM,41.885386072,-87.707014386,"(41.885386072, -87.707014386)"
10135347,HY323811,07/01/2015 06:05:00 PM,033XX W VAN BUREN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1134,11,28.0,27,19,1153975.0,1897823.0,2015,02/10/2018 03:50:01 PM,41.875457866,-87.710129573,"(41.875457866, -87.710129573)"
10003802,HY193541,03/21/2015 06:45:00 PM,042XX W MONROE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1115,11,28.0,26,19,1148136.0,1899324.0,2015,02/10/2018 03:50:01 PM,41.879691121,-87.731529667,"(41.879691121, -87.731529667)"
10134926,HY323336,07/01/2015 12:45:00 PM,054XX S BISHOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,934,9,16.0,61,19,1167591.0,1868675.0,2015,08/17/2015 03:03:40 PM,41.795190732,-87.660974633,"(41.795190732, -87.660974633)"
10026845,HY216352,04/09/2015 10:51:00 PM,005XX W 85TH ST,1661,GAMBLING,GAME/DICE,APARTMENT,True,False,622,6,21.0,71,19,1173987.0,1848476.0,2015,02/10/2018 03:50:01 PM,41.739622639,-87.638119181,"(41.739622639, -87.638119181)"
10003937,HY193663,03/21/2015 07:55:00 PM,032XX W LAWRENCE AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,SMALL RETAIL STORE,True,False,1713,17,39.0,14,19,1154071.0,1931710.0,2015,02/10/2018 03:50:01 PM,41.968444682,-87.708871059,"(41.968444682, -87.708871059)"
10113200,HY302391,06/15/2015 04:35:00 PM,049XX W OHIO ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1532,15,37.0,25,19,1143277.0,1903539.0,2015,02/10/2018 03:50:01 PM,41.891349698,-87.749266091,"(41.891349698, -87.749266091)"
10026594,HY216082,04/09/2015 06:09:00 PM,071XX S VINCENNES AVE,1661,GAMBLING,GAME/DICE,STREET,True,False,731,7,6.0,69,19,1176581.0,1857588.0,2015,08/17/2015 03:03:40 PM,41.764569155,-87.628341654,"(41.764569155, -87.628341654)"
10027287,HY216642,04/10/2015 10:35:00 AM,050XX W ADAMS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1533,15,28.0,25,19,1143005.0,1898866.0,2015,02/10/2018 03:50:01 PM,41.878531497,-87.750381613,"(41.878531497, -87.750381613)"
10027404,HY216736,04/10/2015 11:20:00 AM,033XX W ROOSEVELT RD,1661,GAMBLING,GAME/DICE,PARKING LOT/GARAGE(NON.RESID.),True,False,1021,10,24.0,29,19,1154121.0,1894509.0,2015,02/10/2018 03:50:01 PM,41.866360984,-87.709681918,"(41.866360984, -87.709681918)"
10071483,HY259899,05/14/2015 01:10:00 PM,013XX S TROY ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1022,10,24.0,29,19,1155572.0,1893697.0,2015,02/10/2018 03:50:01 PM,41.864103719,-87.704376976,"(41.864103719, -87.704376976)"
10072076,HY260469,05/14/2015 08:45:00 PM,046XX W 63RD ST,1670,GAMBLING,GAME/AMUSEMENT DEVICE,BAR OR TAVERN,True,False,813,8,13.0,64,19,1146319.0,1862423.0,2015,02/10/2018 03:50:01 PM,41.778464299,-87.73913867,"(41.778464299, -87.73913867)"
10004429,HY194332,03/22/2015 01:57:00 PM,019XX S ST LOUIS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1024,10,24.0,29,19,1153407.0,1890195.0,2015,02/10/2018 03:50:01 PM,41.854537081,-87.71241763,"(41.854537081, -87.71241763)"
10115171,HY304023,06/16/2015 06:38:00 PM,009XX E 54TH ST,1661,GAMBLING,GAME/DICE,"SCHOOL, PUBLIC, GROUNDS",True,False,233,2,4.0,41,19,1183580.0,1869801.0,2015,08/17/2015 03:03:40 PM,41.797922443,-87.602308153,"(41.797922443, -87.602308153)"
10136790,HY325331,07/02/2015 08:23:00 PM,079XX S ESCANABA AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,422,4,7.0,46,19,1196880.0,1852872.0,2015,02/10/2018 03:50:01 PM,41.751147491,-87.554098301,"(41.751147491, -87.554098301)"
10136824,HY325205,07/02/2015 07:25:00 PM,030XX W FLOURNOY ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1134,11,28.0,27,19,1156149.0,1896876.0,2015,02/10/2018 03:50:01 PM,41.872815608,-87.702173016,"(41.872815608, -87.702173016)"
10050090,HY239235,04/28/2015 02:15:00 PM,007XX N WALLER AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1511,15,29.0,25,19,1138197.0,1904326.0,2015,08/17/2015 03:03:40 PM,41.893602699,-87.767903749,"(41.893602699, -87.767903749)"
10050120,HY239201,04/28/2015 12:52:00 PM,049XX N LAVERGNE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1623,16,45.0,11,19,1142139.0,1932585.0,2015,02/10/2018 03:50:01 PM,41.971076016,-87.7527231,"(41.971076016, -87.7527231)"
10073007,HY261309,05/15/2015 02:15:00 PM,030XX W JACKSON BLVD,1661,GAMBLING,GAME/DICE,STREET,True,False,1124,11,28.0,27,19,1155997.0,1898529.0,2015,02/10/2018 03:50:01 PM,41.877354674,-87.70268649,"(41.877354674, -87.70268649)"
10137199,HY325786,07/03/2015 10:30:00 AM,049XX W ADAMS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1533,15,28.0,25,19,1143658.0,1898882.0,2015,02/10/2018 03:50:01 PM,41.878563206,-87.747983503,"(41.878563206, -87.747983503)"
10073117,HY261634,05/15/2015 06:15:00 PM,046XX W ERIE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1111,11,28.0,25,19,1145188.0,1903909.0,2015,02/10/2018 03:50:01 PM,41.892329111,-87.742238453,"(41.892329111, -87.742238453)"
10073125,HY261623,05/15/2015 06:18:00 PM,066XX S UNION AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,723,7,6.0,68,19,1172651.0,1860911.0,2015,02/10/2018 03:50:01 PM,41.773775349,-87.642648291,"(41.773775349, -87.642648291)"
10136953,HY325476,07/02/2015 11:35:00 PM,030XX W LEXINGTON ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1134,11,28.0,27,19,1156160.0,1896545.0,2015,02/10/2018 03:50:01 PM,41.871907088,-87.702141566,"(41.871907088, -87.702141566)"
10005837,HY195964,03/23/2015 08:40:00 PM,039XX W CERMAK RD,1661,GAMBLING,GAME/DICE,PARKING LOT/GARAGE(NON.RESID.),True,False,1014,10,24.0,29,19,1150290.0,1889088.0,2015,02/10/2018 03:50:01 PM,41.851560618,-87.723887245,"(41.851560618, -87.723887245)"
10137459,HY326140,07/03/2015 03:25:00 PM,057XX S MAY ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,712,7,16.0,68,19,1169631.0,1866777.0,2015,02/10/2018 03:50:01 PM,41.789938376,-87.653548966,"(41.789938376, -87.653548966)"
10029260,HY219186,04/12/2015 01:00:00 PM,071XX S RACINE AVE,1661,GAMBLING,GAME/DICE,PARKING LOT/GARAGE(NON.RESID.),True,False,733,7,17.0,68,19,1169561.0,1857260.0,2015,02/10/2018 03:50:01 PM,41.763824086,-87.654081269,"(41.763824086, -87.654081269)"
10029300,HY219250,04/12/2015 01:31:00 PM,012XX S FAIRFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1023,10,28.0,29,19,1158229.0,1894173.0,2015,02/10/2018 03:50:01 PM,41.865356082,-87.694610192,"(41.865356082, -87.694610192)"
10137807,HY326642,07/03/2015 11:23:00 PM,066XX S MARSHFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,725,7,15.0,67,19,1166467.0,1860770.0,2015,02/10/2018 03:50:01 PM,41.773522476,-87.665321568,"(41.773522476, -87.665321568)"
10029364,HY219341,04/12/2015 03:20:00 PM,041XX W ADAMS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1115,11,28.0,26,19,1148798.0,1898689.0,2015,02/10/2018 03:50:01 PM,41.877935845,-87.729115291,"(41.877935845, -87.729115291)"
10051912,HY241050,04/29/2015 05:21:00 PM,059XX S MAPLEWOOD AVE,1651,GAMBLING,GAME/CARDS,APARTMENT,True,False,824,8,16.0,66,19,1160390.0,1865187.0,2015,02/10/2018 03:50:01 PM,41.78577071,-87.687476992,"(41.78577071, -87.687476992)"
10116853,HY305553,06/17/2015 07:21:00 PM,018XX S HARDING AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1014,10,24.0,29,19,1150349.0,1890696.0,2015,02/10/2018 03:50:01 PM,41.855972018,-87.723628793,"(41.855972018, -87.723628793)"
